Timesteps,MAPPO (ƛ = 0),MAPPO (ƛ = 0.05),MAPPO (ƛ = 0.10),MAPPO (ƛ = 0) (std),MAPPO (ƛ = 0.05) (std),MAPPO (ƛ = 0.10) (std)
6350000,17.75,17.75,13.75,1.0162473225990576,0.9151698856169846,0.6589077953391625
6360000,14.1875,18.75,15.5,1.1031889512087503,1.0316559197627782,0.6825547060303908
6370000,16.125,15.8125,14.9375,1.104815738524778,1.0278887664002991,0.6851252087934244
6380000,16.3125,16.8125,13,1.0791336590168457,1.000404013214235,0.743071445
6390000,16.4375,16.3125,14.8125,1.0201476996117214,0.984761772,0.7449060729188343
6400000,15.25,17.625,14.125,1.0277577144153809,1.008147484535218,0.7358458460815671
6410000,17.375,16.1875,14.3125,1.0376986203731005,1.007178348444151,0.7254234791747688
6420000,15.875,16.375,14.25,1.0424817213591393,1.003050752345854,0.7270062411786702
6430000,14.5625,16.0625,13.4375,1.1029121587348447,1.003352856189169,0.7487687450880842
6440000,14.875,16.5625,15.3125,1.0635960371177162,1.0050965670995884,0.7632804089970576
6450000,15.125,17.1875,16.125,1.0267611726916943,0.9983935552135383,0.7973555430728884
6460000,16.5,18.9375,13.0625,1.0238183544890191,1.100689194362415,0.8399191985289813
6470000,16.6875,14.3125,15.9375,1.0165234200478828,1.1222127829303983,0.846797657
6480000,16.6875,16,14.625,0.9853565964291982,1.1073487546242113,0.8459913291654256
6490000,16.1875,15.1875,15.875,0.9737853471371127,1.128007235471403,0.8657661380229775
6500000,16,16,15.0625,0.9272282109451317,1.1247704906376101,0.8386218682643146
6510000,16.8125,15.5,15,0.9306044298654255,1.134253134187324,0.8406004969082482
6520000,16,17.0625,14.75,0.9327441631287063,1.1362089269032734,0.8396064177825847
6530000,18.6875,16.6875,14,1.026938260603845,1.1315839428993155,0.8471130826003921
6540000,17.125,14.625,14.75,1.0346220122989025,1.1739050902519825,0.8382818232730447
6550000,14.3125,16.5625,16.0625,1.1020345115536392,1.173348451076513,0.8784312852970348
6560000,17.5625,15.375,14.75,1.120523100466143,1.1849090761227778,0.8781475612719716
6570000,16.875,16.5,14.3125,1.1226428050881492,1.1849090761227778,0.8732638769871737
6580000,15.75,16.25,15.75,1.1290555889718636,1.1822137329369853,0.8957038465627024
6590000,15.75,14.9375,15.1875,1.1311295341332936,1.1888433871363817,0.8998922349275235
6600000,14.6875,16.9375,15.9375,1.086094927293213,1.1945232420769565,0.9214112777778368
6610000,16.625,16.6875,15.8125,1.0874335261755865,1.1826390224710324,0.8922987272647285
6620000,16.5625,16.875,14.8125,1.047817329790499,1.1837319225093963,0.864769835
6630000,15.4375,16.8125,15.125,1.0565226557563885,1.1732470416283307,0.8589481045234696
6640000,18.5,17.9375,15.375,1.134268968082138,1.0730836969638633,0.8613362547102345
6650000,16.5,16.125,14.5625,1.098555739434178,1.0478751762769496,0.8377353203453438
6660000,15.75,16.5625,13.375,1.0361397917769317,0.9529168205850911,0.8730710470294002
6670000,16.1875,16.375,15.3125,1.0359816129154733,0.9472813489259484,0.8775644890669618
6680000,17.0625,15.1875,13.8125,1.0469492489539083,0.9678840679365955,0.8305088628452203
6690000,14.75,15.875,13.625,1.0817454930720558,0.9713685873401708,0.8603269936016386
6700000,17.9375,15.4375,15.25,1.1110647140696481,0.951178942,0.8537258815024994
6710000,17.125,16.8125,14.625,1.1035714617841759,0.9568735758865214,0.8488074798981966
6720000,16.0625,15.5,13.5,1.101708524906052,0.9664820969258221,0.8780120571005198
6730000,18.4375,17.3125,15.125,1.119256170409657,0.9858007714135316,0.8383889389365339
6740000,16.625,15,14,1.080973197244506,1.0108183672409683,0.8499492885481705
6750000,17.625,15.625,16.5,1.0694477875999313,0.9993712103577561,0.8718230503001028
6760000,16.9375,15.9375,14.3125,1.0715763444893014,0.8517434790023107,0.8105469453244548
6770000,16,14.375,13.5625,1.0764278975752393,0.8473701075314743,0.8220427667371818
6780000,16.0625,16.0625,15.1875,1.079759661556324,0.8472720762921077,0.8237369511289787
6790000,16,14.5625,14.25,1.0823575401999452,0.8769067893689445,0.8068409244076208
6800000,16.625,16,15,1.0779097215519402,0.8769067893689445,0.8061923596076489
6810000,15.6875,15.8125,14.9375,1.087836022865472,0.8719904112424756,0.8057048968122386
6820000,17.25,16.0625,17.8125,1.0916266334679825,0.8512293552444348,0.9768880922744829
6830000,17.5,15.5625,14.75,1.0313098641628664,0.8458957920996683,0.9628889720076169
6840000,16.8125,18.1875,13.3125,1.0264550227814142,0.8962826325837376,1.0060543198755834
6850000,15.625,16.5,14.4375,0.9555235859338855,0.8952626155838519,0.9828106868896272
6860000,16.625,15.5,14.75,0.9361916157386799,0.8920269642141029,0.9828106868896272
6870000,16.0625,16.625,14.4375,0.9370952191280957,0.8941987559988305,0.980890052
6880000,16.8125,16.3125,14.75,0.9283799695255072,0.894597852,0.9648663812263244
6890000,15.1875,14.8125,16.0625,0.9499153962630363,0.9005505978623943,0.9904559824449608
6900000,16.375,15.3125,15.5,0.8866121915251386,0.8980842477696207,0.9764099737209275
6910000,17.1875,14.6875,16.3125,0.8939878411128199,0.9236379378467827,0.9983823122328457
6920000,16,16.1875,14.625,0.9001815749148508,0.909384443,0.998969027
6930000,16.5,15.5625,16.1875,0.8751154480489315,0.8979567523121373,1.0290413041988253
6940000,16.25,16.4375,14.25,0.7992369070687234,0.8205803989201346,1.0294339198814035
6950000,15.25,17.0625,14.5,0.832153439,0.847748878,1.0300029467930623
6960000,17.3125,16.5625,15.3125,0.833972456,0.847748878,0.9976714988112684
6970000,16.5625,17.0625,14.5,0.8314814192601071,0.869804464,0.9961784918596521
6980000,14.8125,15.3125,14.0625,0.8827753876596026,0.8664115658489066,0.9883049062125367
6990000,15.875,17.8125,14.75,0.8296325872849665,0.9315182730915267,0.9612765586065903
7000000,17.125,16.5,15.4375,0.7937123825822917,0.9295906782143203,0.9643334157757377
7010000,15.875,16.375,13.375,0.7913329226945641,0.9203654477821491,1.002502257
7020000,15.75,16.5625,14.5625,0.7984359711336227,0.920075135,0.9714517849087476
7030000,15.3125,16.1875,14.4375,0.7275248346672192,0.8895268865506671,0.9737115713279902
7040000,19,15.8125,16.0625,0.8758616447189287,0.8695850509981825,0.9834774575366998
7050000,16.6875,16.875,15.1875,0.8468930921213438,0.8786254939510125,0.9394950037488534
7060000,17.0625,16.625,15,0.8500892659347979,0.883530361,0.9333504911703367
7070000,17.3125,15.75,14.6875,0.8638971276295161,0.8240639281988936,0.899305787
7080000,16.25,16.625,13.6875,0.8619224911482575,0.8282459654657638,0.9268044104502188
7090000,16.125,17.125,14.75,0.8601077727513092,0.7873397711470282,0.9192158585122009
7100000,14.9375,16.9375,15.1875,0.9009294370675237,0.7952128681976268,0.9204532554140876
7110000,15.6875,18.4375,13.4375,0.9009294370675237,0.8805142338951275,0.9594321536572333
7120000,15.625,15.125,15.75,0.895079541,0.9083371230016739,0.8024214655238392
7130000,15.875,17,14.3125,0.8698122072391051,0.9033780792242846,0.8073610695047271
7140000,15.1875,16.1875,16.375,0.8848481102206274,0.8380327264341663,0.8080420363269213
7150000,16.875,15.5625,15.375,0.8858623793640347,0.8488524412134258,0.8080837095309426
7160000,16.5,15.0625,16.625,0.8843303850287814,0.8666058776205054,0.8649255831387517
7170000,16.125,16.5625,15.875,0.8839571303708278,0.8658309617415599,0.8734206806258491
7180000,16.25,17.6875,15.9375,0.8775107655625978,0.9031320223049415,0.8870374786365237
7190000,16.4375,16.6875,14.5,0.8557509137809183,0.8584775224833583,0.8725566254721044
7200000,18.375,17.125,15.5625,0.9380888955009344,0.8437140796951486,0.8738189895149198
7210000,16.0625,16.4375,13.6875,0.9253377761661384,0.7753845912628037,0.8714418623983606
7220000,16.75,15.6875,16.3125,0.9270829297429567,0.787793003,0.9046818080688196
7230000,16.625,16.6875,15.0625,0.9281768218630394,0.7685797283630005,0.8761819808155384
7240000,17.9375,16.75,16.1875,0.9732526524879377,0.7694117444328706,0.8938748305236991
7250000,15.8125,17.5625,14.75,0.9558876839712445,0.7863582993775601,0.8900491559459477
7260000,16.5,16.6875,16.375,0.9406532220725639,0.7867236412131305,0.9224340186041791
7270000,15.875,15.625,14.9375,0.9443475975812959,0.7987733052020565,0.9167091160495624
7280000,15.6875,16.8125,15.125,0.9078995589796792,0.7673987634007068,0.896545594
7290000,17.375,17.5,16.625,0.9201605307221908,0.751808762,0.9350806906297444
7300000,16.75,17.125,13.4375,0.9129594576236456,0.7589415506472278,0.9855023990069076
7310000,16,16,16.0625,0.9106647818092449,0.7653746218562368,0.9439766702747916
7320000,16.625,15.8125,14.5,0.9022740268567654,0.7774577500809213,0.945490374
7330000,16.0625,15,14.5,0.8796571465078833,0.8245840992776775,0.9438339671104016
7340000,16.25,16.3125,14.4375,0.7401290078600863,0.8152969101647002,0.9389978455902243
7350000,17.8125,16.8125,15.6875,0.7831055550466494,0.8144180499334728,0.944262012
7360000,17.9375,17.375,14,0.8229489481519865,0.8294296137680226,0.9674107817725359
7370000,17.5625,17,16.75,0.8331429380199455,0.8199563916424886,1.0076953370148505
7380000,16.75,17.25,13.125,0.8337463057183182,0.8291047527857509,1.041359150010427
7390000,17.5625,16.8125,14.25,0.8537574363117215,0.8242028541733847,1.052339006716735
7400000,16.0625,18.0625,15.5,0.8048350878771702,0.865247373,1.054182709659441
7410000,16,14.5625,15.875,0.7950547584698858,0.8745277871941423,1.009117914575564
7420000,16.3125,15.9375,14.625,0.7764175254659477,0.8426091158576474,1.010798379
7430000,17,15.25,13.4375,0.7674133904107352,0.8686163897090796,1.0495449205393634
7440000,15.8125,16.5,14.625,0.7345297434179282,0.8670513348362658,1.0294688118067745
7450000,16.75,15.6875,16,0.7336000282421422,0.8628050018772137,1.0409624056060578
7460000,16.5,17.625,16.1875,0.7336000282421422,0.8443657289322977,1.0224250141124542
7470000,16.1875,16,15.125,0.7321388521658067,0.8506357494021093,1.0127354451665278
7480000,15.25,17.25,15.25,0.7728092878598118,0.8339751479593154,1.0009872999757474
7490000,17.5625,16.4375,16.4375,0.7906943514856763,0.8336089702191636,1.0242853024168705
7500000,17.1875,16.5625,15.6875,0.7291184302600766,0.825889889,1.0262822264530487
7510000,15.6875,17.1875,15.1875,0.7420828533303997,0.8351022891438523,0.9883049062125372
7520000,16.75,16.5,14.8125,0.7420828533303997,0.8199016315051434,0.967923498
7530000,18,18.25,13.875,0.7845290382017094,0.8762204132771875,0.995599152
7540000,17.0625,15.5625,14.5,0.7506253379606874,0.8961949617592853,0.9803222882262733
7550000,16.375,17.125,14.5,0.736577691,0.8829279594673419,0.9840707772006662
7560000,17.0625,16.75,16.9375,0.739998568,0.8833270643347093,1.015097951221854
7570000,16.5,18.0625,13.9375,0.7257854692771706,0.9065137844397501,1.035695529528418
7580000,15,16.4375,14.25,0.7678783840190893,0.9066029336541506,1.0453011307862827
7590000,15.9375,15.8125,15,0.7664649831547357,0.9027839485494793,0.9995149685792033
7600000,17.125,14.8125,14.9375,0.7718587851385074,0.9510845291608758,0.9578959521641724
7610000,16.0625,16.8125,14.0625,0.7702020558896489,0.9481649131802842,0.9509712216297128
7620000,17.5625,13.9375,16.1875,0.7889918135802434,1.0523923382563463,0.9740826992022548
7630000,14.375,14.9375,17.0625,0.8868653631830953,1.0554320355234463,1.039805809124833
7640000,16.8125,16.125,16.25,0.8851550492467332,1.0568540831926088,1.0540464074333171
7650000,15.8125,14.6875,14.875,0.8672817432221941,1.101830781,1.049801568551613
7660000,16.6875,16.4375,15.0625,0.8275436448885906,1.0857290045238452,1.0288340299615826
7670000,16.4375,15.5625,13.875,0.8033609581147694,1.0875821576840146,1.007739892577468
7680000,16.5,15.0625,16.25,0.8016825203943511,1.094854737648652,0.9626208126895462
7690000,16.9375,18.25,15.8125,0.7799946811269286,1.151447193477751,0.954364596
7700000,17.6875,15.8125,14.5625,0.808508654,1.1031258649177569,0.9596778112662998
7710000,17.4375,17.4375,13.125,0.8204901114508307,1.0808070400208325,1.019760314553388
7720000,15.5625,15.8125,15.5,0.8390607775994767,1.0824674645371943,1.0187735788118728
7730000,16.75,17.4375,15.1875,0.8353710717916312,1.0837007555530165,0.9685448892985296
7740000,16.875,17.375,14,0.8271529075517751,1.0991931471368512,0.9871866773410357
7750000,16.125,18.375,14.5625,0.8297543475625434,1.148245241061621,0.9792568434876191
7760000,15.6875,14.9375,15.25,0.8438098637767801,1.160704180832597,0.9580857688731919
7770000,15.125,14.875,15.75,0.8789448227487741,1.1915576471311633,0.966112697
7780000,16.3125,16.375,16.0625,0.849219977,1.1795217470331398,0.9820223093657537
7790000,15.1875,15.9375,14.3125,0.8574177685849238,1.1814083014405379,0.9598532424941484
7800000,18.75,16,15.125,0.9482406765938797,1.1816990039428457,0.9523512381192245
7810000,15.625,17.625,15.6875,0.9500926300878345,1.195778013458701,0.9596029508478784
7820000,17.875,16.8125,16.125,0.9831190103470886,1.1988998339234112,0.9784311862399883
7830000,16.5,16.3125,15.625,0.9419196588235397,1.1418753479889132,0.95554943
7840000,15.875,16.375,14.875,0.9406054886853047,1.1346192364760888,0.9492416059343776
7850000,17.3125,19.1875,14.3125,0.9545715774900365,1.2448961896433286,0.9543293102862129
7860000,17.125,16.0625,15.4375,0.956021543,1.2435267012047502,0.8950118192567569
7870000,16.6875,15.8125,14.875,0.9569580336467279,1.2021536140533717,0.8689342296183258
7880000,15.5,16.125,16.8125,0.9347805385075718,1.2018080846848083,0.9043343308183356
7890000,14.9375,15.75,16,0.9717082659024165,1.2026241213691102,0.9143673814903004
7900000,17.125,16.5,15.75,0.9717082659024165,1.1728719418393452,0.9167580936642697
7910000,17.8125,15.375,15.1875,1.0002693602742914,1.1802010257608109,0.8878267570730274
7920000,16.1875,16.25,15,0.9812264346683932,1.096960599780702,0.8740270658175893
7930000,16.3125,16.6875,16.9375,0.9000643535421967,1.0669825995844844,0.8654782620762534
7940000,16.9375,16.9375,13.5625,0.9017588377370486,1.0706142995720949,0.8992833193748463
7950000,16.9375,16.6875,15.75,0.8945602086802842,1.0210187786051432,0.9031195934094746
7960000,17.0625,15.625,15.125,0.8990061762219145,1.0326999124602334,0.9028336815877497
7970000,16.9375,17.1875,15.25,0.9010415628530107,1.0273731988207317,0.8666602771095693
7980000,18.5,16.8125,16.25,0.9658431081096186,0.992011917,0.8666602771095693
7990000,17.125,16.1875,16.125,0.968329302,0.9408823086221418,0.8753591217061248
8000000,15.625,15.6875,16.125,0.9662614031089214,0.9442548794148862,0.8782395899177774
8010000,16.625,16.0625,15.625,0.9530934962760835,0.9297065914923582,0.7750399739413393
8020000,18.1875,16.375,13.875,0.9778987266278243,0.9222660747548123,0.8235297985034201
8030000,17.8125,16.125,15.6875,1.0004690889720662,0.9051878932721139,0.8251420332282772
8040000,15.6875,16.625,14.0625,1.0162473225990538,0.8879405374170486,0.8216384842804467
8050000,17,17.0625,15.875,1.0132119321940105,0.8161775746326928,0.8119997354694114
8060000,15.3125,17.5,15.75,1.0280722111138196,0.7975835676678429,0.8136348175805934
8070000,18,16.125,15,1.0133005562228163,0.7443543497478045,0.815024262
8080000,17.625,14.875,15.1875,1.0215023904136393,0.7994952834965974,0.8063399330578719
8090000,16.75,15.0625,14.6875,0.9748913143077709,0.833070181,0.7920475112375307
8100000,18.75,16.875,16.25,0.9748913143077709,0.83412588,0.8056045821717918
8110000,16.375,15.75,17.0625,0.9515093122321279,0.8108709353840143,0.8583206044698953
8120000,17.8125,16.125,15.5,0.9493291074808745,0.8073610695046523,0.8494869352503397
8130000,17.6875,17.375,14.0625,0.9576052956719376,0.8292347124507663,0.8856494791959713
8140000,15.3125,17.875,13.9375,0.9839338890335033,0.8734103992824244,0.9206605457590417
8150000,16.5,15.5625,13.3125,0.9834295199401653,0.7139472848710083,0.9766237768131988
8160000,18.0625,17.5,16.6875,1.0062774412621958,0.7448819624148556,1.0073120778222269
8170000,17.375,16.5625,15.3125,1.008948824215156,0.7387810323722958,1.0029500308429682
8180000,17.5625,15.875,14.75,0.9780020280930457,0.7430956142744988,0.9724218972567733
8190000,17.4375,17.8125,16.5625,0.8997649956593553,0.7786349913230303,0.9911697054781115
8200000,16.4375,15.6875,15.25,0.9073356062113608,0.7903535692130377,0.9882662893273171
8210000,17.375,16.8125,15.75,0.8982667097786929,0.7688279677310713,0.9909001371968048
8220000,18.125,17.25,16.25,0.9042126822339589,0.781156604,1.0021640557016227
8230000,14.75,17.5625,15.5625,0.9923400049100684,0.8047792988313991,0.9592566454196207
8240000,16.0625,16.75,15.375,1.0086751047557931,0.8021388434291804,0.8986340208607569
8250000,14.625,17.1875,17,1.0999853055445246,0.8110453379619768,0.9432914981991561
8260000,16.25,17.5,15.6875,1.1070993638499074,0.8112114007961065,0.9423700137505374
8270000,15.625,14.9375,13.75,1.1321531845706312,0.856946346,0.9923852498881157
8280000,16.6875,15.4375,14.6875,1.0902622964223283,0.8771115736573369,0.9877936781407378
8290000,17.0625,18.5625,14.375,1.0897164953463692,0.954430458,0.9926182288654366
8300000,16.375,16.4375,14.6875,1.0698570508229082,0.9407844763995921,0.9860945002918537
8310000,16.8125,16.75,16.375,1.0690950659588507,0.9362323805563824,1.0051970735180686
8320000,17.875,16.25,16.125,1.0570473678748378,0.9375359188521274,0.9806153687541698
8330000,16.375,16,14.875,1.0438246325441047,0.9399656274285237,0.9822508897144976
8340000,16.5625,17.375,14.6875,1.0240047207427982,0.9508508175832959,0.9609472099080052
8350000,16.375,17.8125,15.25,1.0265446904235926,0.9726435013647592,0.9558407113726303
8360000,16.25,16.5625,15.75,0.9935044065061889,0.9590108799258035,0.9558407113726303
8370000,17.5,17.25,15.5,0.9772465276797648,0.9614516981190808,0.9543363674821081
8380000,16.8125,17,14.6875,0.9651362426901765,0.9029903227546121,0.961461038
8390000,15.625,18.1875,14.625,0.9881413420061411,0.885669758,0.962956583
8400000,16.25,14.9375,14.6875,0.9162804502475407,0.9498964893698758,0.9532913341765912
8410000,19.3125,14.875,16.5625,1.0336994160580284,0.9942565848960562,0.9248330076041382
8420000,17.875,17.625,14.875,1.0359491074184135,1.0006306380730845,0.9261428944388834
8430000,17.5625,17.125,14.375,1.0323542068173217,0.996511966,0.9142004114205331
8440000,17.625,17.125,14.5625,1.0065250480807129,0.9770190743029008,0.8902130903690763
8450000,15.5625,13.9375,15.5,1.0316058685871927,1.0839596719446123,0.8108570923029693
8460000,16.25,15.9375,15.375,1.0083078034196054,1.0812120035181336,0.7698784470784696
8470000,17.375,16.5,14.4375,1.0083078034196054,1.081421694228065,0.7855585217487283
8480000,17.875,14.8125,15.5,1.0185972754149928,1.1237540993749662,0.7805355928986858
8490000,17.25,15.3125,14.75,1.0148413754087222,1.1234344151117337,0.7480818382915745
8500000,17.3125,18.6875,15.8125,1.0181188987314354,1.179217181404474,0.7556331791530031
8510000,18.25,16.25,14.375,1.0478751762770024,1.180467302876658,0.7657617019644518
8520000,15.5625,15.75,14.0625,1.0412664461038281,1.1836579559185023,0.766684626
8530000,18,16.1875,15.8125,0.9970524987907684,1.1695539754268518,0.7728906221408003
8540000,17.5,16.3125,16.125,0.9933688183124586,1.1690836007391485,0.792713313
8550000,16.8125,16.875,16.5,0.8978967481856627,1.164012657557466,0.7572091262786194
8560000,17.4375,16.875,14.625,0.8920345143057709,1.1505890077065504,0.7558470594630502
8570000,17,16.1875,15.5625,0.8539020476006839,1.1158009113863219,0.7146732836051318
8580000,18.125,14.9375,14.0625,0.8736879530861722,1.1357425320634527,0.7379783661907761
8590000,15.4375,16.4375,17.125,0.9240777671969364,1.0655614278910281,0.8060475443038415
8600000,17.875,18.75,15.5625,0.927917986,1.1480399338242306,0.8011194574204052
8610000,17.8125,13,15.625,0.9358582367901161,1.3110521570939357,0.776807773
8620000,17.75,16.8125,14.75,0.9326286273803118,1.3134079371934413,0.7635979940726766
8630000,16.1875,16.1875,16.0625,0.9383377483002304,1.311976496582991,0.7768337824623779
8640000,16.75,16.625,13.0625,0.9352247294315517,1.2995979152719823,0.867964842
8650000,17.875,15,14.5,0.9346484410372827,1.2928173174811983,0.8767966980507703
8660000,16.25,15.625,15.0625,0.9346484410372827,1.2967964506747887,0.8698122072391019
8670000,18.3125,16.625,15.25,0.9563478933440164,1.2849356506988014,0.8674137474097879
8680000,16.3125,15.75,13.9375,0.9674014993370798,1.278911343345543,0.8910675826118339
8690000,17.8125,17.0625,15.25,0.9285274655660084,1.2335556261306544,0.8867742297128663
8700000,17.125,17.1875,13.9375,0.9097892147250237,1.2264593699780142,0.9098064875717662
8710000,17.6875,16.6875,14.5625,0.8289531074255256,1.2027137209411898,0.8714109479631129
8720000,17.875,17.25,15.375,0.8289531074255256,1.1900588733866946,0.8730581901845732
8730000,15.9375,17.3125,15.25,0.8582892174245327,1.1952371957159635,0.8643024228596186
8740000,17.4375,17.25,16.25,0.855499031,1.1985458742341282,0.8842009063647135
8750000,17.6875,16.6875,16.375,0.8053119264301661,1.1162736270040605,0.9106771077282658
8760000,17.75,17.75,15.75,0.7888182270982268,1.1412480092767452,0.916221646
8770000,18.5625,15.375,12.75,0.8228534640359445,1.1570021241250414,1.0101763104334847
8780000,16.3125,16.75,15.3125,0.8357794558677937,1.119647227385964,1.0083278414878907
8790000,16.125,18.3125,17.0625,0.8613988056057083,1.1481572567409357,1.0662248770807392
8800000,17.125,17.5625,14.1875,0.8614535339134922,1.092983105526106,1.0748396031101022
8810000,17.5,17.0625,14.1875,0.8412652323090762,1.0963157508558776,1.079959240530394
8820000,15.75,17.6875,15.5625,0.8293078058125941,1.1052301861457599,1.063368053112092
8830000,18.1875,17.375,15.125,0.8361903252594839,1.1110424877036582,1.0566820088447526
8840000,15.6875,17.75,14.625,0.8789320518243873,1.1271451451170318,1.0447855606851488
8850000,17.75,16.4375,17.0625,0.8831745614738757,1.1275215196610775,1.0752259352255684
8860000,15.9375,14.8125,14.75,0.910213538,1.1768388643495986,1.0734539303190103
8870000,16.5625,16,16.3125,0.9158760958713767,1.1796454543584187,1.0924098933093245
8880000,16.375,18.4375,14,0.9051060457333594,1.182413106,1.094625060460702
8890000,18.125,16.5,16,0.8715268714410174,1.1819554467749174,1.0428240696445272
8900000,17.625,17.3125,14.5,0.8655093884163655,1.124602819415262,1.0452001850000918
8910000,16.6875,17.125,13.375,0.8597005000072603,0.8871513602083445,1.084812623
8920000,18.8125,16.6875,15.4375,0.9078501034559158,0.8874347353370468,1.0864731246445076
8930000,15.875,16,15.25,0.9208263444370414,0.8925880136260744,1.0698255745950167
8940000,17.75,16.3125,14.6875,0.9247965953744538,0.8965155448325547,1.0075616585051967
8950000,18.4375,16.125,14.875,0.9452600292980735,0.840880871,1.0027373633348238
8960000,16.375,16.8125,16.3125,0.9412902309334054,0.8097156092209581,1.0281180671778705
8970000,17.25,18.125,15.1875,0.9170151832246056,0.840023433,1.0278887664003546
8980000,17.125,16.4375,14.9375,0.9033880195094423,0.8161363147142624,1.004560363038775
8990000,17.75,15.5,16.625,0.901938067,0.8568625105983696,1.0404015305773424
9000000,16.0625,15.625,13.125,0.9244639639757434,0.8850231546097415,1.0837359718166069
9010000,17.4375,15.6875,15.1875,0.9204532554140858,0.9092856905032648,1.0778368243049021
9020000,14.875,16.3125,14.1875,0.996455644,0.9094708421074611,1.0921858684603356
9030000,15.6875,16.75,13.6875,1.0068907701377523,0.9036985983220134,1.123644218168312
9040000,18.125,17.3125,14.3125,1.0243729684291585,0.904957213,1.1102481083384261
9050000,15.375,15.3125,14.9375,1.060626305971915,0.9424915012269525,1.0805993075630924
9060000,17.25,16.125,15.6875,1.0517841983981744,0.9271313593397874,1.0791170161214427
9070000,17,18.25,14.9375,1.0069108364057637,0.9388639503364455,0.9941481978899849
9080000,16.4375,17.375,14.3125,1.0046609230991266,0.9457728853031729,1.0017069662653124
9090000,17.5625,17.5,15.6875,1.0005924968875572,0.9111010178104011,0.9339371956105587
9100000,16.75,16.125,15,1.0006732647366527,0.9043318483576701,0.9222076523338311
9110000,16.9375,17.875,14.25,0.995023988,0.9275598510602038,0.9203874004755339
9120000,17.9375,16.4375,15.6875,0.986538343,0.9106573861776872,0.9233097519189286
9130000,18.3125,16.875,13.4375,0.9920119171049565,0.9020575339412711,0.9659802358703002
9140000,16.75,17.125,14.5,0.9622102676328191,0.8831440577414965,0.9676799336676747
9150000,17.125,17,16.25,0.9528320046173296,0.8845842097493649,0.9162804502475392
9160000,17.3125,16.1875,15.8125,0.9322915663327986,0.8185835467369732,0.9301290696494671
9170000,16.1875,16.875,15.875,0.9416073816655152,0.807994804,0.9112685557766234
9180000,17.625,16.3125,16.0625,0.9386463298129681,0.7444719643795219,0.9160525633666782
9190000,16.6875,17.5,14,0.9202581159653472,0.758997751,0.9138540968584176
9200000,17.3125,16.4375,15.6875,0.9151330889014937,0.7514234576080625,0.9199482470763981
9210000,16.625,14.875,15.625,0.9160035480281123,0.8141947400423454,0.8754745223979417
9220000,18.3125,16.375,13.8125,0.8864298631583554,0.8149801889207566,0.900712621
9230000,17.625,16.5625,14.1875,0.8666369634609824,0.8074834078932935,0.9112858005833924
9240000,18.125,17.9375,16.375,0.8794427441453909,0.8410490507378893,0.9451769014317306
9250000,16.25,15.25,16.8125,0.85323137,0.8746817976420997,0.9996407400638946
9260000,15.75,16.1875,15.4375,0.8764893933238926,0.8776028609850665,0.9750018420260093
9270000,16.875,17.125,17.125,0.8752590954657326,0.8360157975738749,1.045741312295478
9280000,18.3125,15.375,15.1875,0.9085916536616097,0.8640764162739883,1.0452431418453803
9290000,15.4375,16.5625,15.6875,0.9413689324351602,0.8414760225649349,1.012413966828774
9300000,16.8125,16.9375,15.5,0.9272403166844869,0.8243254164717704,0.943500909
9310000,18.25,18.4375,16.0625,0.9531594468055031,0.8688954748785064,0.957323931
9320000,15.0625,14.125,17.25,0.9393444499701612,0.9871753067246336,1.0071605165188786
9330000,15.9375,15.8125,16.125,0.9284017327100054,0.9982676265963566,0.969691561
9340000,16.6875,17.8125,15.75,0.9052548539360629,1.0145072872678234,0.9500571859679228
9350000,17,15.875,15.75,0.8547114186645056,0.9944530062346701,0.9469495034420043
9360000,18.75,17.125,18.25,0.9113350696618074,0.9932964970412711,1.0748751096926914
9370000,17.75,17.4375,14.125,0.919926284,0.9593689743904408,1.1007116297896178
9380000,16.9375,16.25,15.8125,0.9123198924757617,0.9519268307448489,1.0777597561396126
9390000,19,19.5625,14.625,0.9731696088780039,1.0837421863325054,1.0911679291991392
9400000,16.625,16.5625,14.1875,0.975197537,1.0789609764922363,1.1147441204254374
9410000,17.375,16.9375,15.75,0.975278107,1.0569199313946576,1.0897164953463718
9420000,17.4375,15.4375,14.875,0.9657292075416066,1.0797825318516372,1.0964713681656217
9430000,16.5,17.8125,16.875,0.9464586329922753,1.100509694479633,1.0486975364654008
9440000,16,16.875,14.375,0.9652292808733381,1.097813674311686,1.0536437870006885
9450000,16.875,16.0625,15.125,0.9656943373350642,1.1009074104740868,1.051263265801237
9460000,15.6875,16.5625,15.25,0.9954570839742775,1.097942498441988,1.0524350015423083
9470000,15.5625,17.625,14.25,1.0191701499456893,1.112082609289901,1.0785114562242677
9480000,17.5,17.875,14.5,1.0166647529189132,1.131742645317327,1.089642327692415
9490000,16.375,17.6875,15.1875,1.0212364322598373,1.1367600536349816,1.0550767560736947
9500000,18.1875,18.25,15.8125,1.0439429152711928,1.1691162450929353,1.0560125642811427
9510000,16.1875,17.5,16.75,1.0522045992478124,1.1190074271989483,1.0794768615122439
9520000,17.25,18.0625,15.75,1.0230374399054827,1.1358354310536158,1.0280285367702044
9530000,16.375,17.6875,15.125,1.019520326134985,1.1421505602585071,0.9965930649312488
9540000,17,15.875,15.125,0.9930975863891931,1.1432527104964345,0.9916248602701738
9550000,18.375,16.6875,14.9375,1.023528871392889,1.101527153076804,0.972421897
